TF_Name,HomerID,TF_ID,Family_ID,TSource_ID,Motif_ID,MSource_ID,DBID,TF_Species,TF_Status,Family_Name,DBDs,DBD_Count,Cutoff,DBID.1,Motif_Type,MSource_Identifier,MSource_Type,MSource_Author,MSource_Year,PMID,MSource_Version,SR_Model,SR_NoThreshold,TfSource_Name,TfSource_URL,TfSource_Year,TfSource_Month,TfSource_Day,Motif,width,IC,max_score,NCcutoffScore,ICperNT
Pou5f1,"Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer",T238377_2.00,F231_2.00,TS12_2.00,M08033_2.00,MS26_2.00,ENSMUSG00000024406,Mus_musculus,D,"Homeodomain,POU","Homeobox,Pou",2,0.993464052,SRP000712_Oct4,ChIP-seq,hmCHIP,ChIP-seq,Chen,2011,21450710,11-Nov,SequenceIdentity,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M08033_2.00,15,9.774,15.019,7.539,0.65
Pou2f3,"Oct11(POU,Homeobox)/NCIH1048-POU2F3-ChIP-seq(GSE115123)/Homer",T238381_2.00,F231_2.00,TS12_2.00,M00549_2.00,MS06_2.00,ENSMUSG00000032015,Mus_musculus,D,"Homeodomain,POU","Homeobox,Pou",2,0.993464052,Pou2f3_3986,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SequenceIdentity,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00549_2.00,9,2.743,5.869,0.711,0.3
Pou3f1,"Oct6(POU,Homeobox)/NPC-Pou3f1-ChIP-Seq(GSE35496)/Homer",T238384_2.00,F231_2.00,TS12_2.00,M09227_2.00,MS27_2.00,ENSMUSG00000090125,Mus_musculus,D,"Homeodomain,POU","Homeobox,Pou",2,0.993464052,PO3F1_MOUSE.H11MO.0.C,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SequenceIdentity,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09227_2.00,16,7.58,14.372,5.24,0.47
Pou3f2,"Brn2(POU,Homeobox)/NPC-Brn2-ChIP-Seq(GSE35496)/Homer",T238386_2.00,F231_2.00,TS12_2.00,M09228_2.00,MS27_2.00,ENSMUSG00000095139,Mus_musculus,D,"Homeodomain,POU","Homeobox,Pou",2,0.993464052,PO3F2_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SequenceIdentity,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09228_2.00,16,9.998,15.875,7.676,0.62
HSF1,HRE(HSF)/Striatum-HSF1-ChIP-Seq(GSE38000)/Homer,T240228_2.00,F238_2.00,TS12_2.00,M03329_2.00,MS33_2.00,ENSG00000185122,Homo_sapiens,D,HSF,HSF_DNA-bind,1,0.318226807,HSF1_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03329_2.00,13,8.462,13.482,6.241,0.65
HSF1,HRE(HSF)/HepG2-HSF1-ChIP-Seq(GSE31477)/Homer,T240228_2.00,F238_2.00,TS12_2.00,M03329_2.00,MS33_2.00,ENSG00000185122,Homo_sapiens,D,HSF,HSF_DNA-bind,1,0.318226807,HSF1_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03329_2.00,13,8.462,13.482,6.241,0.65
IRF1,IRF1(IRF)/PBMC-IRF1-ChIP-Seq(GSE43036)/Homer,T244078_2.00,F243_2.00,TS12_2.00,M08142_2.00,MS31_2.00,ENSG00000125347,Homo_sapiens,D,IRF,IRF,1,0.7,MA0050.2,ChIP-seq,JASPAR,JASPAR,Mathelier,2014,24194598,14-Aug,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M08142_2.00,21,12.117,19.398,9.893,0.58
IRF3,IRF3(IRF)/BMDM-Irf3-ChIP-Seq(GSE67343)/Homer,T244079_2.00,F243_2.00,TS12_2.00,M05531_2.00,MS62_2.00,ENSG00000126456,Homo_sapiens,D,IRF,IRF,1,0.7,IRF3_eDBD_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M05531_2.00,23,16.235,23.277,13.999,0.71
IRF4,IRF4(IRF)/GM12878-IRF4-ChIP-Seq(GSE32465)/Homer,T244081_2.00,F243_2.00,TS12_2.00,M07978_2.00,MS18_2.00,ENSG00000137265,Homo_sapiens,D,IRF,IRF,1,0.7,GM12878_IRF4_HudsonAlpha,ChIP-seq,ENCODE,ChIP-seq,Gerstein,2012,22955619,11-Jan,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M07978_2.00,18,7.24,13.159,4.991,0.4
IRF8,PU.1:IRF8(ETS:IRF)/pDC-Irf8-ChIP-Seq(GSE66899)/Homer,T244082_2.00,F243_2.00,TS12_2.00,M03335_2.00,MS33_2.00,ENSG00000140968,Homo_sapiens,D,IRF,IRF,1,0.7,IRF8_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03335_2.00,14,13.03,16.368,11.039,0.93
IRF8,IRF:BATF(IRF:bZIP)/pDC-Irf8-ChIP-Seq(GSE66899)/Homer,T244082_2.00,F243_2.00,TS12_2.00,M03335_2.00,MS33_2.00,ENSG00000140968,Homo_sapiens,D,IRF,IRF,1,0.7,IRF8_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03335_2.00,14,13.03,16.368,11.039,0.93
IRF8,IRF8(IRF)/BMDM-IRF8-ChIP-Seq(GSE77884)/Homer,T244082_2.00,F243_2.00,TS12_2.00,M05542_2.00,MS62_2.00,ENSG00000140968,Homo_sapiens,D,IRF,IRF,1,0.7,IRF8_eDBD_Methyl-HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M05542_2.00,15,8.902,14.148,6.593,0.59
IRF2,IRF2(IRF)/Erythroblas-IRF2-ChIP-Seq(GSE36985)/Homer,T244083_2.00,F243_2.00,TS12_2.00,M02691_2.00,MS31_2.00,ENSG00000168310,Homo_sapiens,D,IRF,IRF,1,0.7,MA0051.1,SELEX,JASPAR,JASPAR,Mathelier,2014,24194598,14-Aug,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M02691_2.00,18,14.096,18.09,12.361,0.78
MEF2B,Mef2b(MADS)/HEK293-Mef2b.V5-ChIP-Seq(GSE67450)/Homer,T253659_2.00,F256_2.00,TS12_2.00,M03344_2.00,MS33_2.00,ENSG00000213999,Homo_sapiens,D,MADS box,SRF-TF,1,0.7,MEF2B_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03344_2.00,12,12.376,14.292,10.191,1.03
Mef2d,Mef2d(MADS)/Retina-Mef2d-ChIP-Seq(GSE61391)/Homer,T253733_2.00,F256_2.00,TS12_2.00,M09252_2.00,MS27_2.00,ENSMUSG00000001419,Mus_musculus,D,MADS box,SRF-TF,1,0.7,MEF2D_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09252_2.00,14,9.287,13.803,7.077,0.66
Mef2c,Mef2c(MADS)/GM12878-Mef2c-ChIP-Seq(GSE32465)/Homer,T253735_2.00,F256_2.00,TS12_2.00,M09253_2.00,MS27_2.00,ENSMUSG00000005583,Mus_musculus,D,MADS box,SRF-TF,1,0.7,MEF2C_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09253_2.00,15,8.301,13.755,6.051,0.55
Srf,CArG(MADS)/PUER-Srf-ChIP-Seq(Sullivan_et_al.)/Homer,T253736_2.00,F256_2.00,TS12_2.00,M09598_2.00,MS28_2.00,ENSMUSG00000015605,Mus_musculus,D,MADS box,SRF-TF,1,0.7,PUER-Srf_Sullivan_et_al.,Misc,HOMER,Misc,Heinz,2010,20513432,16-Jan,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09598_2.00,12,8.867,11.959,6.862,0.74
Mef2a,Mef2a(MADS)/HL1-Mef2a.biotin-ChIP-Seq(GSE21529)/Homer,T253737_2.00,F256_2.00,TS12_2.00,M09599_2.00,MS28_2.00,ENSMUSG00000030557,Mus_musculus,D,MADS box,SRF-TF,1,0.7,HL1-Mef2a.biotin_GSE21529,Misc,HOMER,Misc,Heinz,2010,20513432,16-Jan,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09599_2.00,10,7.353,10.672,5.316,0.74
MYBL2,BMYB(HTH)/Hela-BMYB-ChIP-Seq(GSE27030)/Homer,T269576_2.00,F266_2.00,TS12_2.00,M09600_2.00,MS28_2.00,ENSG00000101057,Homo_sapiens,D,Myb/SANT,Myb_DNA-binding,1,0.66051246,Hela-BMYB_GSE27030,Misc,HOMER,Misc,Heinz,2010,20513432,16-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09600_2.00,10,6.036,7.543,3.619,0.6
MYB,MYB(HTH)/ERMYB-Myb-ChIPSeq(GSE22095)/Homer,T269577_2.00,F266_2.00,TS12_2.00,M11054_2.00,MS59_2.00,ENSG00000118513,Homo_sapiens,D,Myb/SANT,Myb_DNA-binding,1,0.66051246,V$MYB_Q6,Transfac,Transfac,Transfac,Matys,2006,16381825,7,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M11054_2.00,10,4.954,8.106,3.148,0.5
MYBL1,AMYB(HTH)/Testes-AMYB-ChIP-Seq(GSE44588)/Homer,T269586_2.00,F266_2.00,TS12_2.00,M03352_2.00,MS33_2.00,ENSG00000185697,Homo_sapiens,D,Myb/SANT,Myb_DNA-binding,1,0.66051246,MYBL1_4,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03352_2.00,17,9.86,15.903,7.541,0.58
NR1H4,"FXR(NR),IR1/Liver-FXR-ChIP-Seq(Chong_et_al.)/Homer",T303206_2.00,F278_2.00,TS12_2.00,M00367_2.00,MS04_2.00,ENSG00000012504,Homo_sapiens,D,Nuclear receptor,zf-C4,1,0.744966518,NR1H4_C144R,PBM,Barrera2016,PBM,Barrera,2016,27013732,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00367_2.00,13,5.141,9.566,3.082,0.4
PGR,PGR(NR)/EndoStromal-PGR-ChIP-Seq(GSE69539)/Homer,T303210_2.00,F278_2.00,TS12_2.00,M09266_2.00,MS27_2.00,ENSG00000082175,Homo_sapiens,D,Nuclear receptor,zf-C4,1,0.744966518,PRGR_HUMAN.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09266_2.00,16,8.01,15.059,5.633,0.5
PGR,PR(NR)/T47D-PR-ChIP-Seq(GSE31130)/Homer,T303210_2.00,F278_2.00,TS12_2.00,M09266_2.00,MS27_2.00,ENSG00000082175,Homo_sapiens,D,Nuclear receptor,zf-C4,1,0.744966518,PRGR_HUMAN.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09266_2.00,16,8.01,15.059,5.633,0.5
ESR1,"ERE(NR),IR3/MCF7-ERa-ChIP-Seq(Unpublished)/Homer",T303211_2.00,F278_2.00,TS12_2.00,M09267_2.00,MS27_2.00,ENSG00000091831,Homo_sapiens,D,Nuclear receptor,zf-C4,1,0.744966518,ESR1_HUMAN.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09267_2.00,15,9.123,15.222,6.82,0.61
HNF4A,"HNF4a(NR),DR1/HepG2-HNF4a-ChIP-Seq(GSE25021)/Homer",T303212_2.00,F278_2.00,TS12_2.00,M05578_2.00,MS62_2.00,ENSG00000101076,Homo_sapiens,D,Nuclear receptor,zf-C4,1,0.744966518,HNF4A_eDBD_Methyl-HT-SELEX_2,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M05578_2.00,15,14.101,17.128,12.125,0.94
VDR,"VDR(NR),DR3/GM10855-VDR+vitD-ChIP-Seq(GSE22484)/Homer",T303213_2.00,F278_2.00,TS12_2.00,M09269_2.00,MS27_2.00,ENSG00000111424,Homo_sapiens,D,Nuclear receptor,zf-C4,1,0.744966518,VDR_HUMAN.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09269_2.00,16,8.372,14.687,6.076,0.52
RARA,RARa(NR)/K562-RARa-ChIP-Seq(Encode)/Homer,T303225_2.00,F278_2.00,TS12_2.00,M03369_2.00,MS33_2.00,ENSG00000131759,Homo_sapiens,D,Nuclear receptor,zf-C4,1,0.744966518,RARA_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03369_2.00,18,15.144,20.065,13.038,0.84
RARA,"RAR:RXR(NR),DR0/ES-RAR-ChIP-Seq(GSE56893)/Homer",T303225_2.00,F278_2.00,TS12_2.00,M03369_2.00,MS33_2.00,ENSG00000131759,Homo_sapiens,D,Nuclear receptor,zf-C4,1,0.744966518,RARA_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03369_2.00,18,15.144,20.065,13.038,0.84
RARA,"RAR:RXR(NR),DR5/ES-RAR-ChIP-Seq(GSE56893)/Homer",T303225_2.00,F278_2.00,TS12_2.00,M03369_2.00,MS33_2.00,ENSG00000131759,Homo_sapiens,D,Nuclear receptor,zf-C4,1,0.744966518,RARA_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03369_2.00,18,15.144,20.065,13.038,0.84
Thrb,THRb(NR)/HepG2-THRb.Flag-ChIP-Seq(Encode)/Homer,T303234_2.00,F278_2.00,TS12_2.00,M03379_2.00,MS33_2.00,ENSG00000151090,Homo_sapiens,D,Nuclear receptor,zf-C4,1,0.744966518,THRB_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03379_2.00,18,15.181,19.742,13.142,0.84
Thrb,THRb(NR)/Liver-NR1A2-ChIP-Seq(GSE52613)/Homer,T303234_2.00,F278_2.00,TS12_2.00,M03379_2.00,MS33_2.00,ENSG00000151090,Homo_sapiens,D,Nuclear receptor,zf-C4,1,0.744966518,THRB_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03379_2.00,18,15.181,19.742,13.142,0.84
NR2F6,EAR2(NR)/K562-NR2F6-ChIP-Seq(Encode)/Homer,T303237_2.00,F278_2.00,TS12_2.00,M05644_2.00,MS62_2.00,ENSG00000160113,Homo_sapiens,D,Nuclear receptor,zf-C4,1,0.744966518,NR2F6_eDBD_Methyl-HT-SELEX_2,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M05644_2.00,15,12.456,15.887,10.337,0.83
AR,ARE(NR)/LNCAP-AR-ChIP-Seq(GSE27824)/Homer,T303239_2.00,F278_2.00,TS12_2.00,M03390_2.00,MS33_2.00,ENSG00000169083,Homo_sapiens,D,Nuclear receptor,zf-C4,1,0.744966518,AR_2,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03390_2.00,17,12.613,16.885,10.629,0.74
AR,"FOXA1:AR(Forkhead,NR)/LNCAP-AR-ChIP-Seq(GSE27824)/Homer",T303239_2.00,F278_2.00,TS12_2.00,M03390_2.00,MS33_2.00,ENSG00000169083,Homo_sapiens,D,Nuclear receptor,zf-C4,1,0.744966518,AR_2,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03390_2.00,17,12.613,16.885,10.629,0.74
AR,AR-halfsite(NR)/LNCaP-AR-ChIP-Seq(GSE27824)/Homer,T303239_2.00,F278_2.00,TS12_2.00,M03390_2.00,MS33_2.00,ENSG00000169083,Homo_sapiens,D,Nuclear receptor,zf-C4,1,0.744966518,AR_2,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03390_2.00,17,12.613,16.885,10.629,0.74
RARG,RARg(NR)/ES-RARg-ChIP-Seq(GSE30538)/Homer,T303240_2.00,F278_2.00,TS12_2.00,M03393_2.00,MS33_2.00,ENSG00000172819,Homo_sapiens,D,Nuclear receptor,zf-C4,1,0.744966518,RARG_3,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03393_2.00,17,14.709,18.437,12.624,0.87
NR2C2,"TR4(NR),DR1/Hela-TR4-ChIP-Seq(GSE24685)/Homer",T303244_2.00,F278_2.00,TS12_2.00,M05670_2.00,MS62_2.00,ENSG00000177463,Homo_sapiens,D,Nuclear receptor,zf-C4,1,0.744966518,NR2C2_eDBD_Methyl-HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M05670_2.00,8,5.543,7.21,3.757,0.69
NR2F2,COUP-TFII(NR)/K562-NR2F1-ChIP-Seq(Encode)/Homer,T303245_2.00,F278_2.00,TS12_2.00,M09293_2.00,MS27_2.00,ENSG00000185551,Homo_sapiens,D,Nuclear receptor,zf-C4,1,0.744966518,COT2_HUMAN.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09293_2.00,13,7.569,12.094,5.394,0.58
NR2F2,COUP-TFII(NR)/Artia-Nr2f2-ChIP-Seq(GSE46497)/Homer,T303245_2.00,F278_2.00,TS12_2.00,M09293_2.00,MS27_2.00,ENSG00000185551,Homo_sapiens,D,Nuclear receptor,zf-C4,1,0.744966518,COT2_HUMAN.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09293_2.00,13,7.569,12.094,5.394,0.58
ESRRG,ERRg(NR)/Kidney-ESRRG-ChIP-Seq(GSE104905)/Homer,T303248_2.00,F278_2.00,TS12_2.00,M03414_2.00,MS33_2.00,ENSG00000196482,Homo_sapiens,D,Nuclear receptor,zf-C4,1,0.744966518,ESRRG_3,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03414_2.00,10,8.908,11.487,6.95,0.89
Pparg,"PPARE(NR),DR1/3T3L1-Pparg-ChIP-Seq(GSE13511)/Homer",T303897_2.00,F278_2.00,TS12_2.00,M05884_2.00,MS30_2.00,ENSMUSG00000000440,Mus_musculus,D,Nuclear receptor,zf-C4,1,0.744966518,PPARg,SMiLE-seq,Isakova2017,SMiLE-seq,Isakova,2017,28092692,17-Apr,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M05884_2.00,12,4.495,9.265,2.274,0.37
Rxra,"RAR:RXR(NR),DR0/ES-RAR-ChIP-Seq(GSE56893)/Homer",T303906_2.00,F278_2.00,TS12_2.00,M00181_2.00,MS02_2.00,ENSMUSG00000015846,Mus_musculus,D,Nuclear receptor,zf-C4,1,0.744966518,Rxra_1035,PBM,Badis09,PBM,Badis,2009,19443739,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00181_2.00,10,4.969,8.013,2.973,0.5
Rxra,"RXR(NR),DR1/3T3L1-RXR-ChIP-Seq(GSE13511)/Homer",T303906_2.00,F278_2.00,TS12_2.00,M09306_2.00,MS27_2.00,ENSMUSG00000015846,Mus_musculus,D,Nuclear receptor,zf-C4,1,0.744966518,RXRA_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09306_2.00,21,9.613,18.257,7.133,0.46
Nr2e1,Tlx?(NR)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer,T303911_2.00,F278_2.00,TS12_2.00,M00814_2.00,MS17_2.00,ENSMUSG00000019803,Mus_musculus,D,Nuclear receptor,zf-C4,1,0.744966518,pTH2936,PBM,DREAM_contest,PBM,Weirauch,2013,23354101,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00814_2.00,10,2.253,5.557,0.282,0.23
Nr1d1,"Reverb(NR),DR2/RAW-Reverba.biotin-ChIP-Seq(GSE45914)/Homer",T303912_2.00,F278_2.00,TS12_2.00,M09310_2.00,MS27_2.00,ENSMUSG00000020889,Mus_musculus,D,Nuclear receptor,zf-C4,1,0.744966518,NR1D1_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09310_2.00,19,6.753,14.414,4.383,0.36
Esrrb,Esrrb(NR)/mES-Esrrb-ChIP-Seq(GSE11431)/Homer,T303914_2.00,F278_2.00,TS12_2.00,M09312_2.00,MS27_2.00,ENSMUSG00000021255,Mus_musculus,D,Nuclear receptor,zf-C4,1,0.744966518,ERR2_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09312_2.00,17,10.186,16.586,7.888,0.6
Ppara,"PPARa(NR),DR1/Liver-Ppara-ChIP-Seq(GSE47954)/Homer",T303917_2.00,F278_2.00,TS12_2.00,M09314_2.00,MS27_2.00,ENSMUSG00000022383,Mus_musculus,D,Nuclear receptor,zf-C4,1,0.744966518,PPARA_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09314_2.00,17,8.417,15.771,6.047,0.5
Nr4a1,Nur77(NR)/K562-NR4A1-ChIP-Seq(GSE31363)/Homer,T303920_2.00,F278_2.00,TS12_2.00,M09317_2.00,MS27_2.00,ENSMUSG00000023034,Mus_musculus,D,Nuclear receptor,zf-C4,1,0.744966518,NR4A1_MOUSE.H11MO.0.B,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09317_2.00,9,4.822,8.123,2.722,0.54
Esrra,Erra(NR)/HepG2-Erra-ChIP-Seq(GSE31477)/Homer,T303922_2.00,F278_2.00,TS12_2.00,M03431_2.00,MS33_2.00,ENSMUSG00000024955,Mus_musculus,D,Nuclear receptor,zf-C4,1,0.744966518,Esrra_2,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03431_2.00,11,11.984,14.187,9.972,1.09
Nr5a2,Nr5a2(NR)/mES-Nr5a2-ChIP-Seq(GSE19019)/Homer,T303923_2.00,F278_2.00,TS12_2.00,M08158_2.00,MS31_2.00,ENSMUSG00000026398,Mus_musculus,D,Nuclear receptor,zf-C4,1,0.744966518,MA0505.1,ChIP-seq,JASPAR,JASPAR,Mathelier,2014,24194598,14-Aug,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M08158_2.00,15,10.075,14.928,7.964,0.67
Nr5a2,Nr5a2(NR)/Pancreas-LRH1-ChIP-Seq(GSE34295)/Homer,T303923_2.00,F278_2.00,TS12_2.00,M08158_2.00,MS31_2.00,ENSMUSG00000026398,Mus_musculus,D,Nuclear receptor,zf-C4,1,0.744966518,MA0505.1,ChIP-seq,JASPAR,JASPAR,Mathelier,2014,24194598,14-Aug,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M08158_2.00,15,10.075,14.928,7.964,0.67
Nr5a1,SF1(NR)/H295R-Nr5a1-ChIP-Seq(GSE44220)/Homer,T303925_2.00,F278_2.00,TS12_2.00,M09322_2.00,MS27_2.00,ENSMUSG00000026751,Mus_musculus,D,Nuclear receptor,zf-C4,1,0.744966518,STF1_MOUSE.H11MO.0.B,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09322_2.00,11,7.445,10.954,5.228,0.68
Rorc,RORgt(NR)/EL4-RORgt.Flag-ChIP-Seq(GSE56019)/Homer,T303927_2.00,F278_2.00,TS12_2.00,M09324_2.00,MS27_2.00,ENSMUSG00000028150,Mus_musculus,D,Nuclear receptor,zf-C4,1,0.744966518,RORG_MOUSE.H11MO.0.B,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09324_2.00,12,7.476,11.715,5.271,0.62
Rorc,RORg(NR)/Liver-Rorc-ChIP-Seq(GSE101115)/Homer,T303927_2.00,F278_2.00,TS12_2.00,M09324_2.00,MS27_2.00,ENSMUSG00000028150,Mus_musculus,D,Nuclear receptor,zf-C4,1,0.744966518,RORG_MOUSE.H11MO.0.B,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09324_2.00,12,7.476,11.715,5.271,0.62
Rora,RORa(NR)/Liver-Rora-ChIP-Seq(GSE101115)/Homer,T303932_2.00,F278_2.00,TS12_2.00,M00819_2.00,MS17_2.00,ENSMUSG00000032238,Mus_musculus,D,Nuclear receptor,zf-C4,1,0.744966518,pTH3464,PBM,DREAM_contest,PBM,Weirauch,2013,23354101,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00819_2.00,8,3.47,6.636,1.556,0.43
